MarkerId,MarkerNumber,Title,Subtitle,Annotation,YearErected,ErectedBy,Latitude,Longitude,StreetAddress,City,City,State,Location,Missing,Link
41111,,Gálvez Monument,,,1977,Government of Spain,29.94975,-90.06364,2 Canal Steet,New Orleans,Orleans Parish,Louisiana,Marker can be reached from Canal Street east of Royal Street when traveling south. ,,http://www.hmdb.org/m.asp?m=41111
42679,,English Turn,,,1963,Department of Commerce and Industry,29.87803,-89.96415,,Braithwaite,Plaquemines Parish,Louisiana,"Marker is on English Turn Road (Parish Route 3137) 1 mile west of Parish Route 39, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=42679
42681,,Plaquemines Parish,,,,Plaquemines Parish Government,29.34763,-89.46428,38039 LA-23,Buras,Plaquemines Parish,Louisiana,"Marker is on Parish Road 11, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=42681
43075,,Civil War Battle of Baton Rouge,1862,,,,30.45097,-91.1711,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is at the intersection of Laurel Street and North 17th Street, on the right when traveling west on Laurel Street. ",,http://www.hmdb.org/m.asp?m=43075
46064,,London Avenue Canal Floodwall Breach,,,2011,Levees.Org,30.00759,-90.06864,4902 Warrington Drive,New Orleans,Orleans Parish,Louisiana,"Marker is at the intersection of Warrington Drive and Maribeau Ave., in the median on Warrington Drive. ",,http://www.hmdb.org/m.asp?m=46064
49059,,Bayou Vermilion,,,,Lafayette Parish Bayou Vermilion District,30.19478,-92.01614,,Lafayette,Lafayette Parish,Louisiana,"Marker is at the intersection of West Pinhook Road and La Rue France, on the right when traveling north on West Pinhook Road. ",,http://www.hmdb.org/m.asp?m=49059
49062,,Cathedral-Carmel School,,,2000,Parent Booster Association,30.22373,-92.02285,,Lafayette,Lafayette Parish,Louisiana,"Marker is on St. John Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=49062
49063,,General Alfred Mouton,,,1982,Department of Culture Recreation and Tourism,30.2213,-92.02437,,Lafayette,Lafayette Parish,Louisiana,"Marker is on University Avenue near Azalea Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=49063
49064,,La Place des Créoles,Lifting Up The Créole Community,,1991,,30.23225,-92.02108,,Lafayette,Lafayette Parish,Louisiana,"Marker is on Cameron Drive (US 90) near Lafayette Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=49064
49066,,Mt. Carmel Academy,,,,Students of Mount Carmel and Attakapas Historical Association,30.00656,-91.81618,,New Iberia,Iberia Parish,Louisiana,"Marker is on Bridge Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=49066
49067,,Mulate's,,,,,30.27781,-91.91534,325 W Mills Ave.,Breaux Bridge,St. Martin Parish,Louisiana,"Marker is on West Mills Avenue (State Highway 94) 0.3 miles west of Main Highway (State Highway 31), on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=49067
49293,,The Cathedral of Saint John the Evangelist,,,1975,The Department of Commerce and Industry,30.2232,-92.02293,,Lafayette,Lafayette Parish,Louisiana,"Marker is on St. John Street, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=49293
49294,,St. Cecilia School,,,1983,"Malone and Hyde, Inc.",30.14849,-91.96617,,Broussard,Lafayette Parish,Louisiana,"Marker is on West Main Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=49294
49683,,Church of the Incarnation,Protestant Episcopal,,1974,Louisiana Tourist Development Commission,30.72968,-90.5076,111 East Olive Street,Amite City,Tangipahoa Parish,Louisiana,Marker is on Olive Street. ,,http://www.hmdb.org/m.asp?m=49683
49692,,Blythewood Plantation,,,,The Kennedy Family,30.73112,-90.49897,400 Daniel Street,Amite City,Tangipahoa Parish,Louisiana,"Marker is on Daniel Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=49692
49772,,Hammond Junior College,,,,,30.50228,-90.46407,,Hammond,Tangipahoa Parish,Louisiana,"Marker is at the intersection of West Morris Avenue (U.S. 190) and South Pine Street, on the right when traveling east on West Morris Avenue. ",,http://www.hmdb.org/m.asp?m=49772
49774,,Peter Hammond,1798 - 1870,,1980,Louisiana Department of Commerce and Industry,30.50615,-90.4562,,Hammond,Tangipahoa Parish,Louisiana,"Marker is on East Charles Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=49774
49776,,Mt. Vernon Walnut,,,1957,Department of Commerce and Industry State of Louisiana,30.50483,-90.46192,,Hammond,Tangipahoa Parish,Louisiana,"Marker is at the intersection of Northwest Railroad Avenue and West Charlest Street, on the left when traveling north on Northwest Railroad Avenue. ",,http://www.hmdb.org/m.asp?m=49776
49797,,Tangipahoa,,,1982,"Department of Culture, Recreation, & Tourism",30.87303,-90.5115,,Tangipahoa,Tangipahoa Parish,Louisiana,"Marker is on U.S. 51, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=49797
49798,,Camp Moore,,,1959,Louisiana Department of Commerce and Industry,30.88438,-90.51185,,Tangipahoa,Tangipahoa Parish,Louisiana,"Marker is on U.S. 51, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=49798
50379,,Loranger High School,,,,,30.63888,-90.39833,,Loranger,Tangipahoa Parish,Louisiana,"Marker is on State Highway 1062, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=50379
51288,,Woldenberg Riverfront Park,Malcolm Woldenberg 1896-1982,,,,29.95682,-90.06244,700 Decatur Street,New Orleans,Orleans Parish,Louisiana,Marker can be reached from Decatur Street. ,,http://www.hmdb.org/m.asp?m=51288
51291,,The Dufour-Baldwin House,,,,Division of Archaeology and Historic Preservation,29.9703,-90.06957,1701 Esplanade Avenue,New Orleans,Orleans Parish,Louisiana,Marker is on Esplanade Avenue. ,,http://www.hmdb.org/m.asp?m=51291
51292,,Edgar Germain Hilaire Degas,,,,Division of Archaeology and Historic Preservation,29.97365,-90.0751,2306 Esplanade Avenue,New Orleans,Orleans Parish,Louisiana,Marker is on Esplanade Avenue. ,,http://www.hmdb.org/m.asp?m=51292
51293,,The Croatian Benevolent Association of Louisiana,,,1993,The Croatian Benevolent Association of Louisiana,29.98292,-90.08777,3421 Esplanade Avenue,New Orleans,Orleans Parish,Louisiana,Marker can be reached from Esplanade Avenue. ,,http://www.hmdb.org/m.asp?m=51293
51294,,In Memory of All American Veterans,,,,,29.98283,-90.08774,3421 Esplanade Avenue,New Orleans,Orleans Parish,Louisiana,Marker is on Esplanade Avenue. ,,http://www.hmdb.org/m.asp?m=51294
51296,,Duelling Grounds,,,,,29.98716,-90.09458,,New Orleans,Orleans Parish,Louisiana,Marker is on Victory Avenue. ,,http://www.hmdb.org/m.asp?m=51296
51297,,Old Ursuline Convent,1749-1753,,1995,"Louisiana Society, National Society Colonial Dames XVII Century",29.9607,-90.06069,1112 Chartres Street,New Orleans,Orleans Parish,Louisiana,Marker is on Chartres Street near Ursuline Street. ,,http://www.hmdb.org/m.asp?m=51297
51313,,Archbishop Antoine Blanc Memorial,,,1981,International Order of Alhambra Darro Caravan No. 29,29.96085,-90.06056,1112 Chartres Street,New Orleans,Orleans Parish,Louisiana,Marker is at the intersection of Chartres Street and Ursuline Street on Chartres Street. ,,http://www.hmdb.org/m.asp?m=51313
51314,,Le – Carpentier/Beauregard House,,,,New Orleans Landmarks Commission,29.96098,-90.06094,1113Chartres Street,New Orleans,Orleans Parish,Louisiana,Marker is on Chartres Street. ,,http://www.hmdb.org/m.asp?m=51314
51315,,Bringier – Barnett House,,,1969,New Orleans Landmarks Commission,29.96269,-90.0594,606 Esplanade,New Orleans,Orleans Parish,Louisiana,Marker is on Esplanade Avenue. ,,http://www.hmdb.org/m.asp?m=51315
51316,,Gauche House,,,1973,New Orleans Landmarks Commission,29.96311,-90.06049,1315 Royal Street,New Orleans,Orleans Parish,Louisiana,Marker is on Royal Street. ,,http://www.hmdb.org/m.asp?m=51316
51317,,Dominique Bouligny House,,,1997,New Orleans Landmarks Commission,29.96248,-90.06099,1217 Royal Street,New Orleans,Orleans Parish,Louisiana,Marker is on Royal Street. ,,http://www.hmdb.org/m.asp?m=51317
51318,,Gallier House,,,1969,New Orleans Landmarks Commission,29.96166,-90.06122,1132 Royal Street,New Orleans,Orleans Parish,Louisiana,Marker is on Royal Street. ,,http://www.hmdb.org/m.asp?m=51318
51319,,Residence of Don Manuel Lanzos,Captain of the Spanish Army,Madam John’s Legacy,1976,New Orleans Landmarks Commission,29.95921,-90.06303,628 Dumaine Street,New Orleans,Orleans Parish,Louisiana,Marker is on Dumaine Street. ,,http://www.hmdb.org/m.asp?m=51319
51320,,Thomas Poree House,,,1995,New Orleans Landmarks Commission,29.95929,-90.06333,842 Royal Street,New Orleans,Orleans Parish,Louisiana,Marker is at the intersection of Royal Street and Dumaine Street on Royal Street. ,,http://www.hmdb.org/m.asp?m=51320
51321,,Site of First Louisiana School,1725,,1961,New Orleans Landmarks Commission,29.95873,-90.06345,625 St. Ann Street,New Orleans,Orleans Parish,Louisiana,Marker is on St. Ann Street. ,,http://www.hmdb.org/m.asp?m=51321
51323,,Pedesclaux-Lemonnier House,,,1986,New Orleans Landmarks Commission,29.95778,-90.06472,640 Royal Street,New Orleans,Orleans Parish,Louisiana,Marker is at the intersection of Royal Street and St. Peter Street on Royal Street. ,,http://www.hmdb.org/m.asp?m=51323
51331,,Merieult House,,,1974,New Orleans Landmarks Commission,29.95705,-90.06586,533 Royal Street,New Orleans,Orleans Parish,Louisiana,Marker is on Royal Street. ,,http://www.hmdb.org/m.asp?m=51331
51332,,Boimaré-Macarty House,,,1988,New Orleans Landmarks Commission,29.95676,-90.06616,509 Royal Street,New Orleans,Orleans Parish,Louisiana,Marker is on Royal Street. ,,http://www.hmdb.org/m.asp?m=51332
51333,,Judge Fred J. Cassibry Square,,,,,29.9562,-90.06614,440 Royal Street,New Orleans,Orleans Parish,Louisiana,Marker is at the intersection of Royal Street and St. Louis Street on Royal Street. ,,http://www.hmdb.org/m.asp?m=51333
51334,,Tortorici’s,,,,,29.95642,-90.06644,441 Royal Street,New Orleans,Orleans Parish,Louisiana,Marker is at the intersection of Royal Street and St. Louis Street on Royal Street. ,,http://www.hmdb.org/m.asp?m=51334
51335,,Rillieux – Waldhorn House,,,,,29.95566,-90.0671,343 Royal Street,New Orleans,Orleans Parish,Louisiana,Marker is at the intersection of Royal Street and Conti Street on Royal Street. ,,http://www.hmdb.org/m.asp?m=51335
51337,,Conway’s Court,,,,,29.95466,-90.06753,240 Royal Street,New Orleans,Orleans Parish,Louisiana,Marker is on Royal Street near Bienville Street. ,,http://www.hmdb.org/m.asp?m=51337
51355,,These Three Townhouses,,,,,29.95642,-90.06921,311 Dauphine Street,New Orleans,Orleans Parish,Louisiana,Marker is on Dauphine Street. ,,http://www.hmdb.org/m.asp?m=51355
51356,,Audubon Room,,,,,29.95702,-90.06835,402 Dauphine Street,New Orleans,Orleans Parish,Louisiana,Marker is at the intersection of Dauphine Street and Conti Street on Dauphine Street. ,,http://www.hmdb.org/m.asp?m=51356
51357,,The Xiques House,,,2011,New Orleans Landmarks Commission,29.95819,-90.06777,523 Dauphine Street,New Orleans,Orleans Parish,Louisiana,Marker is on Dauphine Street. ,,http://www.hmdb.org/m.asp?m=51357
51359,,Campanel Cottage,,,,New Orleans Landmarks Commission,29.95863,-90.06727,901 Toulouse Street,New Orleans,Orleans Parish,Louisiana,Marker is at the intersection of Toulouse Street and Dauphine Street on Toulouse Street. ,,http://www.hmdb.org/m.asp?m=51359
51360,,Maison Hospitalière,,,,,29.96345,-90.06251,1220 Dauphine Street,New Orleans,Orleans Parish,Louisiana,Marker is on Dauphine Street. ,,http://www.hmdb.org/m.asp?m=51360
51361,,Frances Benjamin Johnston House,,,1985,New Orleans Landmarks Commission,29.96224,-90.06219,1132 Bourbon Street,New Orleans,Orleans Parish,Louisiana,Marker is on Bourbon Street. ,,http://www.hmdb.org/m.asp?m=51361
51363,,Erard-Espy House,,,,,29.96135,-90.0635,1111 Bourbon Street,New Orleans,Orleans Parish,Louisiana,Marker is on Bourbon Street. ,,http://www.hmdb.org/m.asp?m=51363
51364,,Creole Cottage c. 1810,,,,,29.96002,-90.06474,825 Bourbon Street,New Orleans,Orleans Parish,Louisiana,Marker is on Bourbon Street. ,,http://www.hmdb.org/m.asp?m=51364
51365,,Plique – La Branche House,,,1959,New Orleans Landmarks Commission,29.95837,-90.0655,730 St. Peter Street,New Orleans,Orleans Parish,Louisiana,Marker is on St. Peter Street. ,,http://www.hmdb.org/m.asp?m=51365
51376,,Pat O’Brien’s,,,,,29.95817,-90.06532,720 St. Peter Street,New Orleans,Orleans Parish,Louisiana,"Marker is on St, Peter Street. ",,http://www.hmdb.org/m.asp?m=51376
51377,,My Bourbon Home,,,,New Orleans French Quarter Historical District,29.95834,-90.06616,623 Bourbon Street,New Orleans,Orleans Parish,Louisiana,Marker is on Bourbon Street. ,,http://www.hmdb.org/m.asp?m=51377
51378,,Hermann – Grima House,,,1973,New Orleans Landmarks Commission,29.95713,-90.06766,820 St. Louis Street,New Orleans,Orleans Parish,Louisiana,Marker is on St. Louis Street. ,,http://www.hmdb.org/m.asp?m=51378
51381,,Site of Kolly Townhouse,First Ursuline Convent and Charity Hospital,,,Archdiocese Bicentennial Commission,29.95564,-90.06846,301 Chartres Street,New Orleans,Orleans Parish,Louisiana,Marker is at the intersection of Chartres Street and Bienville Street on Chartres Street. ,,http://www.hmdb.org/m.asp?m=51381
51385,,Original Pierre Maspero’s Slave Exchange,Est. – 1788,,,,29.95691,-90.06708,438 Chartres Street,New Orleans,Orleans Parish,Louisiana,Marker is at the intersection of Chartres Street and Saint Louis Street on Chartres Street. ,,http://www.hmdb.org/m.asp?m=51385
51386,,Girod House,,,,New Orleans Landmarks Commission,29.95706,-90.06696,500 Chartres Street,New Orleans,Orleans Parish,Louisiana,Marker is at the intersection of Chartres Street and Saint Louis Street on Chartres Street. ,,http://www.hmdb.org/m.asp?m=51386
51387,,Nicholas Bertoli Building,,,1912,New Orleans Landmarks Commission,29.9572,-90.06683,508 Chartres Street,New Orleans,Orleans Parish,Louisiana,Marker is on Chartres Street. ,,http://www.hmdb.org/m.asp?m=51387
51412,,Bosque House,,,1957,New Orleans Landmarks Commission,29.95702,-90.06426,619 Chartres Street,New Orleans,Orleans Parish,Louisiana,"Marker is at the intersection of Chartres Street and Wilkinson Street, on the left when traveling north on Chartres Street. ",,http://www.hmdb.org/m.asp?m=51412
51413,,Victor David House,,,1988,New Orleans Landmarks Commission,29.95763,-90.06433,620 Saint Peter Street,New Orleans,Orleans Parish,Louisiana,Marker is on Saint Peter Street. ,,http://www.hmdb.org/m.asp?m=51413
51415,,LaBranche Buildings,,,1969,New Orleans Landmarks Commission,29.95802,-90.0644,627 Saint Peter Street,New Orleans,Orleans Parish,Louisiana,Marker is at the intersection of Saint Peter Street and Royal Street on Saint Peter Street. ,,http://www.hmdb.org/m.asp?m=51415
51416,,Avart-Peretti House,,,1986,New Orleans Landmarks Commission,29.95763,-90.06459,632 Saint Peter Street,New Orleans,Orleans Parish,Louisiana,Marker is on Saint Peter Street. ,,http://www.hmdb.org/m.asp?m=51416
51417,,Commagère – Mercier House,,,1978,New Orleans Landmarks Commission,29.95769,-90.06442,630 Saint Peter Street,New Orleans,Orleans Parish,Louisiana,Marker is on Saint Peter Street. ,,http://www.hmdb.org/m.asp?m=51417
51418,,Faulkner House,,,1978,New Orleans Landmarks Commission,29.95807,-90.06419,624 Pirate Alley,New Orleans,Orleans Parish,Louisiana,Marker is on Pirate Alley. ,,http://www.hmdb.org/m.asp?m=51418
51419,,Louis J. Dufilho,La Pharmacie Francaise,Max Samson,,American Institute of the History of Pharmacy,29.95609,-90.06495,514 Chartres Street,New Orleans,Orleans Parish,Louisiana,Marker is on Chartres Street. ,,http://www.hmdb.org/m.asp?m=51419
51420,,Thomas House,,,2003,New Orleans Landmarks Commission,29.9582,-90.06448,712 Royal Street,New Orleans,Orleans Parish,Louisiana,Marker is on Royal Street. ,,http://www.hmdb.org/m.asp?m=51420
51470,,U.S. Branch Bank,,,,,29.95423,-90.06666,301 Chartres Street,New Orleans,Orleans Parish,Louisiana,Marker is at the intersection of Chartres Street and Bienville Street on Chartres Street. ,,http://www.hmdb.org/m.asp?m=51470
51487,,Quartier General de la Garde Municipale,,,,,29.95797,-90.06403,616 Pirate Alley,New Orleans,Orleans Parish,Louisiana,Marker is on Pirate Alley. ,,http://www.hmdb.org/m.asp?m=51487
